line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
321,['US'],"['美', '国']",23,23,33,34
321,['Asia'],"['亚', '洲']",25,25,39,40
321,['China'],"['中', '国']",31,31,47,48
323,['US'],['美'],18,18,16,16
323,['Koizumi'],,6,6,-1,-1
325,['US'],"['美', '国']",16,16,4,5
325,['Asian'],"['亚', '洲']",27,27,25,26
325,['US'],"['美', '国']",32,32,42,43
328,['US'],"['美', '国']",1,1,0,1
328,['Japan'],"['日', '本']",7,7,6,7
328,['China'],"['中', '国']",13,13,12,13
328,"['South', 'Korea']","['韩', '国']",15,16,15,16
328,['Asian'],"['亚', '洲']",20,20,18,19
328,['US'],"['美', '国']",30,30,40,41
328,['Asia'],"['亚', '洲']",40,40,46,47
331,['Japan'],"['日', '本']",14,14,11,12
334,['US'],"['美', '国']",8,8,12,13
334,['Asia'],"['亚', '洲']",14,14,22,23
339,['Koizumi'],"['小', '泉']",5,5,4,5
343,['Japan'],['日'],15,15,10,10
347,"['Sino', '-', 'Japanese']",['中'],21,23,3,3
347,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",7,8,19,22
361,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",5,6,6,9
361,['Japan'],"['日', '本']",16,16,13,14
361,['Japan'],"['日', '本']",33,33,30,31
361,['Koizumi'],,3,3,-1,-1
369,['Koizumi'],"['小', '泉']",14,14,13,14
371,['Japan'],"['日', '本']",5,5,6,7
372,"['World', 'War', 'II']","['二', '战']",51,53,43,44
372,['Japan'],,21,21,-1,-1
382,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",7,8,11,14
382,['China'],"['中', '国']",30,30,42,43
382,"['South', 'Korea']","['韩', '国']",32,33,45,46
389,['Japan'],"['日', '本']",15,15,9,10
389,['two'],['两'],18,18,26,26
389,['US'],"['美', '国']",29,29,41,42
391,"['April', '1', ',', '2005']","['二', '零', '零', '五', '年', '年', '四', '月', '一', '号']",1,4,0,9
391,['Japanese'],"['日', '本']",7,7,11,12
391,"['Ministry', 'of', 'Education']","['文', '部', '省']",8,10,13,15
391,"['Fusosha', 'Publishing', 'House']","['扶', '桑', '出', '版', '社']",29,31,32,36
391,"['April', '5']","['四', '月', '五', '号']",38,39,52,55
392,"['WW', 'II']","['二', '战']",9,10,5,6
392,"['the', 'Yasukuni', 'Shrine']","['靖', '国', '神', '社']",3,5,12,15
392,['Koizumi'],"['小', '泉']",23,23,17,18
392,['five'],['五'],29,29,47,47
392,"['2001', 'to', '2005']",,33,35,-1,-1
393,['Koizumi'],,2,2,-1,-1
397,['Japanese'],"['日', '本']",15,15,20,21
397,['Asian'],"['亚', '洲']",22,22,36,37
397,['Japanese'],"['日', '本']",36,36,49,50
400,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",9,10,14,17
400,"['the', 'Liberal', 'Democratic', 'Party']","['自', '民', '党']",17,20,24,26
401,['Japan'],"['日', '本']",10,10,7,8
401,['Japanese'],"['日', '本']",14,14,14,15
401,['Japanese'],"['日', '本']",18,18,28,29
405,['Japanese'],"['日', '本']",3,3,4,5
409,"['200', '%']","['百', '分', '之', '一', '百']",20,21,21,25
415,['US'],"['美', '国']",9,9,12,13
415,['Chinese'],"['中', '国']",11,11,17,18
418,"['next', 'year']","['明', '年']",7,8,6,7
424,"['the', 'United', 'Nations']","['联', '合', '国']",13,15,5,7
424,['60th'],"['六', '十', '周', '年']",7,7,10,13
428,"['this', 'year']","['今', '年']",11,12,2,3
428,['Japan'],"['日', '本']",7,7,4,5
428,['one'],,17,17,-1,-1
431,"['the', 'Security', 'Council']",,6,8,-1,-1
431,['first'],,16,16,-1,-1
437,['Japan'],"['日', '本']",15,15,15,16
438,['Koizumi'],"['小', '泉']",16,16,24,25
445,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",45,46,64,67
448,['European'],['欧'],8,8,18,18
448,['US'],['美'],10,10,19,19
450,['Japan'],"['日', '本']",15,15,13,14
450,['Pusan'],"['釜', '山']",10,10,21,22
450,['China'],"['中', '国']",24,24,28,29
450,['US'],"['美', '国']",3,3,34,35
450,['Bush'],"['布', '什']",5,5,38,39
450,"['Sino', '-', 'Japanese']",['中'],39,41,53,53
453,['American'],"['美', '国']",7,7,11,12
453,['first'],"['第', '一']",10,10,18,19
453,"['East', 'China', 'Sea']","['东', '海']",23,25,30,31
457,"['Sino', '-', 'Japanese']",['中'],9,11,9,9
457,"['Japanese', '-', 'Korean']",['日'],14,16,14,14
462,['US'],"['美', '国']",4,4,2,3
462,['US'],"['美', '国']",34,34,22,23
462,"['WW', 'II']","['二', '战']",23,24,27,28
463,"['Yasukuni', 'Shrine']","['靖', '国', '神', '社']",9,10,3,6
463,['US'],,1,1,-1,-1
470,['Japan'],"['日', '本']",18,18,8,9
470,['one'],,2,2,-1,-1
471,['Koizumi'],,18,18,-1,-1
472,['Koizumi'],"['小', '泉', '时', '代']",1,1,0,3
475,"['Shinzo', 'Abe']","['安', '倍', '晋', '三']",13,14,20,23
475,"['Shinzo', 'Abe']","['安', '倍', '晋', '三']",23,24,30,33
478,['China'],['华'],18,18,38,38
483,['China'],['华'],21,21,7,7
485,['China'],"['中', '国']",17,17,21,22
485,"['Toshihiro', 'Nikai']","['二', '阶', '俊', '俊', '博']",22,23,32,36
490,['Nikai'],"['二', '阶']",7,7,8,9
490,"['Eastern', 'China', 'Sea']","['东', '海']",15,17,24,25
493,['China'],"['中', '国']",16,16,10,11
493,['China'],"['中', '国']",21,21,27,28
496,['two'],['两'],6,6,9,9
497,"['this', 'year']","['一', '年']",8,9,10,11
499,['Koizumi'],"['小', '泉']",3,3,4,5
499,"['September', 'next', 'year']","['明', '年', '九', '月']",17,19,13,16
500,"['100', 'percent']","['百', '分', '之', '百']",9,10,11,14
500,['Koizumi'],"['小', '泉']",30,30,39,40
501,"['September', 'next', 'year']","['明', '年', '九', '月']",7,9,6,9
506,['Koizumi'],,1,1,-1,-1
508,['Japanese'],"['日', '本']",8,8,10,11
509,['Japan'],"['日', '本']",14,14,14,15
511,['Pusan'],"['釜', '山']",18,18,18,19
514,['two'],['两'],3,3,3,3
514,['two'],['两'],12,12,13,13
516,['China'],['中'],6,6,2,2
516,"['South', 'Korea']",['韩'],8,9,3,3
516,"['100', 'billion', 'US', 'dollars']",,13,16,-1,-1
519,['Japan'],"['日', '本']",11,11,16,17
519,['China'],"['中', '国']",13,13,19,20
519,['33rd'],"['三', '十', '三', '周', '年']",25,25,30,34
519,"['200', 'billion', 'US', 'dollars']","['二', '千', '亿', '美', '元']",19,22,42,46
524,['Russia'],"['俄', '罗', '斯']",5,5,0,2
540,"['the', 'weekend']","['周', '末']",1,2,0,1
540,['South'],,8,8,-1,-1
541,['tomorrow'],"['明', '天']",7,7,2,3
541,"['the', 'Yangtze', 'River']","['江', '南']",21,23,17,18
541,"['the', 'day', 'after', 'tomorrow']","['后', '天']",30,33,38,39
541,"['the', 'Yangtze', 'River']","['江', '南']",39,41,42,43
542,['Sunday'],"['周', '日']",24,24,15,16
544,"['the', 'weekend']","['周', '末']",1,2,0,1
544,['4'],"['四', '五', '级']",6,6,11,13
545,['Gansu'],"['甘', '肃']",9,9,3,4
546,"['Focus', 'Today']","['今', '日', '关', '注']",7,8,11,14
547,['Putin'],"['普', '京']",15,15,14,15
547,['Japan'],['日'],21,21,17,17
547,['four'],,6,6,-1,-1
548,['Putin'],"['普', '京']",14,14,2,3
548,"['more', 'than', 'one', 'hundred']","['一', '百', '多']",6,9,9,11
548,['Russian'],"['俄', '罗', '斯']",2,2,14,16
549,['Russia'],['俄'],21,21,18,18
549,['Japan'],['日'],23,23,19,19
549,['four'],,5,5,-1,-1
551,"['the', 'Academy', 'of', 'Social', 'Sciences']","['社', '科', '院']",14,18,7,9
551,['Russian'],"['俄', '罗', '斯']",11,11,11,13
551,"['Xing', 'Guangcheng']","['刑', '广', '程']",5,6,18,20
553,['two'],['两'],3,3,2,2
554,['Wang'],['王'],3,3,3,3
556,['Putin'],"['普', '京']",5,5,4,5
556,['Koizumi'],"['小', '泉']",9,9,9,10
556,['two'],['两'],14,14,16,16
556,"['two', 'and', 'a', 'half', 'hours']","['两', '个', '半', '小', '时']",20,24,23,27
556,['12'],"['十', '二', '份']",30,30,39,41
557,['Japan'],"['日', '本']",36,36,39,40
557,['two'],['两'],33,33,46,46
557,"['Northern', 'Territories']",,43,44,-1,-1
560,"['Northern', 'Territories']",,2,3,-1,-1
560,['Putin'],,12,12,-1,-1
564,['two'],,2,2,-1,-1
565,['Russian'],"['俄', '方']",11,11,14,15
565,['Japan'],"['日', '本']",18,18,26,27
565,['Japan'],"['日', '本']",29,29,42,43
566,['Russia'],"['俄', '国']",6,6,17,18
566,['China'],"['中', '国']",14,14,27,28
567,['Russian'],"['俄', '国']",11,11,2,3
567,['Putin'],"['普', '京']",13,13,7,8
567,['Japanese'],"['日', '本']",16,16,23,24
567,['Russia'],"['俄', '国']",22,22,31,32
567,"['Business', 'Federation']",,7,8,-1,-1
574,['Wang'],['王'],8,8,6,6
574,['Japan'],"['日', '本']",18,18,10,11
575,['two'],['两'],15,15,21,21
580,['Putin'],"['普', '京']",4,4,6,7
580,"['last', 'year']","['去', '年']",14,15,9,10
580,['Japan'],"['日', '本']",12,12,25,26
580,['Yeltsin'],"['叶', '利', '钦']",21,21,40,42
580,['Japan'],['日'],27,27,48,48
581,['Japan'],"['日', '本']",5,5,3,4
582,['Russian'],"['俄', '罗', '斯']",7,7,5,7
583,['Japan'],"['日', '本']",9,9,9,10
583,['Japanese'],"['日', '本']",27,27,36,37
585,['Koizumi'],"['小', '泉']",3,3,3,4
587,['Siberia'],"['西', '伯', '利', '亚']",8,8,5,8
588,['Japan'],"['日', '本']",2,2,2,3
588,['first'],,9,9,-1,-1
593,['Putin'],"['普', '京']",20,20,20,21
593,"['Russian', '-', 'Japanese']",['俄'],40,42,34,34
595,['two'],['两'],3,3,4,4
595,['Putin'],"['普', '京']",37,37,37,38
596,['Japan'],"['日', '本']",14,14,12,13
602,['Russia'],"['俄', '罗', '斯']",8,8,9,11
602,['Russia'],"['俄', '罗', '斯']",18,18,30,32
602,['Japan'],"['日', '本']",25,25,36,37
609,['two'],['两'],7,7,2,2
609,['Japanese'],"['日', '本']",11,11,20,21
609,"['Junichiro', 'Koizumi']","['小', '泉', '纯', '一', '郎']",14,15,24,28
609,['Russian'],"['俄', '罗', '斯']",17,17,32,34
609,['Putin'],"['普', '京']",19,19,37,38
610,['two'],['两'],5,5,8,8
617,['Aso'],"['麻', '生', '提', '出']",18,18,24,27
617,['four'],['四'],52,52,57,57
618,['Russia'],"['俄', '罗', '斯']",13,13,15,17
618,['1996'],"['九', '六', '年']",25,25,26,28
618,['Primakov'],,27,27,-1,-1
619,['Japan'],"['日', '本']",10,10,13,14
620,"['Taro', 'Aso']","['麻', '生', '太', '郎']",4,5,8,11
622,['Japan'],"['日', '本']",6,6,2,3
622,"['Taro', 'Aso']","['麻', '生', '太', '郎']",12,13,11,14
635,['four'],,1,1,-1,-1
639,['Russian'],"['俄', '罗', '斯']",2,2,3,5
639,['Putin'],"['普', '京']",4,4,8,9
639,"['five', 'years']","['五', '年', '之', '后']",15,16,16,19
639,['Japan'],,6,6,-1,-1
640,"['the', 'second', 'half', 'of', '2004']","['二', '零', '零', '四', '年', '下', '半', '年']",6,10,8,15
640,['Japanese'],"['日', '方']",13,13,17,18
640,['Putin'],"['普', '京']",28,28,21,22
640,"['March', 'of', 'that', 'year']","['当', '年', '三', '月']",23,26,26,29
640,['Japan'],['日'],38,38,42,42
640,['Russia'],['俄'],40,40,43,43
640,['first'],,3,3,-1,-1
641,['Putin'],"['普', '京']",2,2,2,3
641,['Japan'],['日'],17,17,16,16
642,['Russia'],['俄'],15,15,11,11
642,['Japan'],['日'],17,17,12,12
642,['Russian'],"['俄', '罗', '斯']",34,34,37,39
642,['Putin'],"['普', '京']",36,36,42,43
642,['Japan'],,26,26,-1,-1
642,['four'],,41,41,-1,-1
643,['four'],,11,11,-1,-1
643,['two'],,21,21,-1,-1
646,['first'],,25,25,-1,-1
646,['first'],,31,31,-1,-1
649,['Gorbachev'],"['戈', '尔', '巴', '乔', '夫']",13,13,18,22
649,"['the', 'Cold', 'War']",,8,10,-1,-1
651,['Gorbachev'],"['戈', '尔', '巴', '乔', '夫']",3,3,2,6
651,['Japan'],['日'],10,10,9,9
651,['Russia'],['俄'],12,12,10,10
651,['four'],['四'],6,6,14,14
652,['two'],['两'],17,17,17,17
656,['two'],['两'],4,4,1,1
656,['Japanese'],"['日', '本']",13,13,20,21
656,['first'],,37,37,-1,-1
658,['Russian'],"['俄', '罗', '斯']",6,6,2,4
658,['two'],['两'],35,35,31,31
660,['Japan'],"['日', '本']",11,11,9,10
661,"['Japanese', '-', 'Russian']",['日'],10,12,7,7
663,['Japan'],"['日', '本']",2,2,4,5
663,['Russia'],"['俄', '罗', '斯']",22,22,36,38
663,['Japanese'],"['日', '本']",19,19,44,45
663,"['1', '%']","['百', '分', '之', '一']",26,27,57,60
663,"['700', 'million', 'US', 'dollars']","['七', '点', '多', '亿', '美', '元']",38,41,65,70
665,"['the', '1990s']","['九', '十', '年', '代']",6,7,6,9
666,['Japanese'],"['日', '本']",9,9,12,13
666,['Russia'],,4,4,-1,-1
668,['Russia'],"['俄', '罗', '斯']",1,1,2,4
678,['Japan'],"['日', '本']",9,9,10,11
678,['Russia'],"['俄', '罗', '斯']",16,16,22,24
678,['Japanese'],"['日', '本']",19,19,30,31
678,['Japanese'],,24,24,-1,-1
682,['Japan'],"['日', '本']",10,10,14,15
682,['Russia'],"['俄', '罗', '斯']",15,15,17,19
685,"['Russian', '-', 'Japanese']",['俄'],9,11,5,5
685,['Russia'],"['俄', '罗', '斯']",42,42,50,52
685,"['700-plus', 'million']","['七', '亿', '多']",39,40,58,60
685,['Japan'],,32,32,-1,-1
687,['two'],['两'],12,12,3,3
688,['China'],['中'],7,7,0,0
688,['Japan'],['日'],9,9,1,1
688,"['200', 'billion']","['二', '千', '亿']",4,5,8,10
691,"['one', 'twenty', '-', 'second']","['二', '十', '二', '分', '之', '一']",20,23,16,21
691,['Russia'],,3,3,-1,-1
691,['Japan'],,5,5,-1,-1
691,"['Sino', '-', 'Japanese']",,14,16,-1,-1
692,['two'],['两'],6,6,8,8
692,['Russia'],"['俄', '罗', '斯']",19,19,21,23
692,['one'],,9,9,-1,-1
694,['Russian'],"['俄', '罗', '斯']",20,20,18,20
706,['Japan'],"['日', '本']",6,6,8,9
708,['Koizumi'],"['小', '泉']",6,6,8,9
710,['Xing'],['邢'],10,10,11,11
714,"['the', 'Northern', 'Territories']",,5,7,-1,-1
717,['Japan'],"['日', '本']",14,14,24,25
717,"['the', 'Soviet', 'Union']","['苏', '联']",17,19,28,29
717,"['Northeast', 'China']","['东', '北']",30,31,46,47
717,"['the', 'Kwantung', 'Army']","['关', '东', '军']",34,36,53,55
717,"['the', 'Pact', 'of', 'Neutrality']",,22,25,-1,-1
719,"['Northern', 'Territories']",,8,9,-1,-1
720,"['August', '1945']","['一', '九', '四', '五', '年', '八', '月']",1,2,0,6
720,['US'],"['美', '国']",5,5,8,9
720,['Hiroshima'],"['广', '岛']",10,10,11,12
720,['Nagasaki'],"['长', '崎']",12,12,13,14
721,['US'],['美'],12,12,0,0
721,['Britain'],['英'],14,14,1,1
721,"['the', 'Soviet', 'Union']","['苏', '联']",2,4,5,6
721,['Japan'],['日'],9,9,8,8
721,['Japan'],"['日', '本']",29,29,15,16
721,"['Chishima', 'Islands']","['千', '岛', '群', '岛']",18,19,20,23
721,"['Sakhalin', 'Island']","['库', '页', '岛']",25,26,25,27
721,['Russia'],"['苏', '联']",16,16,35,36
722,['1955'],"['一', '九', '五', '五', '年']",1,1,0,4
722,"['the', 'Soviet', 'Union']",['苏'],2,4,6,6
722,['Japan'],['日'],6,6,7,7
723,"['Soviet', 'Union']","['苏', '联']",2,3,3,4
723,"['the', 'Khabomai', 'Rocks']","['齿', '舞']",8,10,12,13
723,['Shikotan'],"['色', '丹']",12,12,15,16
724,['Japan'],"['日', '本']",1,1,1,2
724,"['the', 'Soviet', 'Union']","['苏', '联']",4,6,6,7
724,['Iturup'],"['泽', '捉']",8,8,12,13
724,['Kunashiri'],"['国', '后']",10,10,15,16
725,"['the', 'Soviet', 'Union']","['苏', '联']",4,6,2,3
725,['Sakhalin'],"['库', '页', '岛']",19,19,17,19
725,"['Chishima', 'Islands']","['千', '岛', '群', '岛']",23,24,23,26
726,['1956'],"['一', '九', '五', '六', '年']",1,1,0,4
726,"['Soviet', 'Union']","['苏', '联']",5,6,9,10
726,"['the', 'Khabomai', 'Rocks']","['齿', '舞']",12,14,18,19
726,['Shikotan'],"['色', '丹']",16,16,21,22
727,"['Japanese', '-', 'Russian']",['日'],5,7,16,16
727,['four'],,18,18,-1,-1
728,"['Japanese', '-', 'Russian']",['日'],20,22,21,21
728,['two'],,2,2,-1,-1
728,['four'],,11,11,-1,-1
729,"['Taro', 'Aso']","['麻', '森', '太', '郎']",13,14,23,26
729,"['the', 'Soviet', 'Union']","['苏', '联']",24,26,35,36
732,['Russia'],"['俄', '罗', '斯']",14,14,8,10
732,['first'],,15,15,-1,-1
734,['Russia'],"['俄', '罗', '斯']",11,11,19,21
734,['Japanese'],"['日', '本']",13,13,27,28
734,['Japan'],"['日', '本']",17,17,35,36
736,['Russia'],"['俄', '罗', '斯']",10,10,4,6
738,['four'],,6,6,-1,-1
738,['Russian'],,17,17,-1,-1
739,['Russian'],"['俄', '罗', '斯']",13,13,30,32
744,['four'],,37,37,-1,-1
746,['European'],"['欧', '洲']",4,4,3,4
746,['Asian'],"['亚', '洲']",6,6,7,8
749,"['the', 'Pacific', 'Ocean']","['太', '平', '洋']",26,28,34,36
749,['four'],,1,1,-1,-1
750,"['the', 'Pacific', 'Ocean']","['太', '平', '洋']",1,3,0,2
752,['Japanese'],"['日', '本']",18,18,23,24
752,['Japanese'],"['日', '本']",21,21,28,29
752,['four'],,26,26,-1,-1
759,"['Japanese', '-', 'Russian']",['日'],40,42,59,59
759,['four'],,4,4,-1,-1
760,"['many', 'years']",,9,10,-1,-1
769,"['Japanese', '-', 'Russian']",['日'],4,6,6,6
773,['Xing'],['邢'],3,3,3,3
773,"['Russian', '-', 'Japanese']",['俄'],9,11,15,15
774,['four'],,17,17,-1,-1
776,['Putin'],"['普', '京']",3,3,2,3
777,['Japan'],"['日', '本']",7,7,5,6
777,['Russia'],"['俄', '罗', '斯']",12,12,13,15
779,['Russia'],"['俄', '罗', '斯']",1,1,0,2
785,['two'],['两'],5,5,4,4
785,['two'],['二'],19,19,24,24
786,['tomorrow'],"['明', '天']",2,2,0,1
799,"['Ye', 'Ting']","['叶', '挺']",6,7,6,7
799,"['12', 'years']","['十', '二', '年']",12,13,11,13
799,['Ye'],['叶'],16,16,16,16
799,['Communist'],,25,25,-1,-1
800,"['many', 'years']","['多', '年', '之', '后']",18,19,30,33
803,['86'],"['八', '十', '六']",6,6,8,10
804,"['Ye', 'Zhengming']","['叶', '正', '明']",4,5,3,5
805,"['the', 'Wannan', 'Incident']","['皖', '南', '事', '变']",2,4,3,6
805,"['Ye', 'Zhengming']","['叶', '正', '明']",5,6,9,11
805,"['Ye', 'Ting']","['叶', '挺']",10,11,18,19
805,['Kuomnintang'],"['国', '民', '党']",19,19,24,26
805,"['two', 'years']","['两', '年']",15,16,35,36
806,"['the', 'Cultural', 'Revolution']","['文', '革']",11,13,13,14
806,"['Ye', 'Zhengming']","['叶', '正', '明']",16,17,20,22
807,"['Ye', 'Daying']","['叶', '大', '鹰']",2,3,4,6
807,"['eight', 'years']","['八', '岁']",6,7,9,10
810,"['Ye', 'Ting']","['叶', '挺']",7,8,6,7
812,['Liberation'],"['解', '放']",6,6,7,8
817,"['the', 'Cultural', 'Revolution']","['文', '革']",1,3,0,1
825,['dozen'],"['十', '几']",11,11,12,13
840,"['Ye', 'Zhengming']","['叶', '正', '明']",25,26,34,36
869,['Beijing'],"['北', '京']",11,11,11,12
870,['Shanghai'],,8,8,-1,-1
877,"['Ye', 'Zhengming']","['叶', '正', '明']",2,3,2,4
895,"['Ye', 'Daying']","['叶', '大', '鹰']",7,8,10,12
896,['first'],"['第', '一']",6,6,21,22
904,"['The', 'Flower', 'Girl']","['卖', '花', '姑', '娘']",2,4,3,6
904,['Titanic'],"['泰', '坦', '尼', '克']",10,10,16,19
925,['Shanghai'],"['上', '海']",8,8,9,10
930,['1976'],"['一', '九', '七', '六', '年']",1,1,0,4
930,['Ye'],['叶'],10,10,6,6
930,['two'],['两'],5,5,10,10
931,['first'],['一'],1,1,0,0
931,"['Ye', 'Zhengming']","['叶', '正', '明']",7,8,6,8
931,"['three', 'years']","['三', '年']",24,25,17,18
932,['second'],"['第', '二']",1,1,0,1
932,"['Ye', 'Daying']","['叶', '大', '鹰']",5,6,6,8
932,['18th'],,9,9,-1,-1
933,"['Ye', 'Daying']","['叶', '大', '鹰']",5,6,4,6
948,['English'],"['英', '语']",7,7,6,7
952,"['An', 'Qi']","['安', '琪']",3,4,3,4
952,"['Ye', 'Daying']","['叶', '大', '鹰']",10,11,10,12
952,"['the', 'Beijing', 'Film', 'Institute']","['北', '京', '电', '影', '学', '院']",24,27,23,28
953,"['Ye', 'Daying']",,1,2,-1,-1
962,"['thirty', '-', 'some', 'years']","['三', '十', '多', '岁']",16,19,19,22
962,"['that', 'Teng', 'Wenji']",,9,11,-1,-1
971,"['Cheng', 'Yin']","['成', '荫']",5,6,7,8
972,"['half', 'a', 'year']","['半', '年']",7,9,11,12
977,"['ten', 'months']","['十', '个', '月']",6,7,5,7
999,['Beijning'],"['北', '京']",6,6,3,4
999,['first'],"['第', '一']",23,23,17,18
999,"['Wang', 'Shuo']","['王', '朔']",19,20,22,23
1004,"['Ye', 'Daying']","['叶', '大', '鹰']",9,10,11,13
1004,"['Wang', 'Shuo']","['王', '朔']",18,19,27,28
1004,['today'],,37,37,-1,-1
1006,"['two', 'years']","['两', '年', '前']",3,4,5,7
1009,"['1,000', 'yuan']","['一', '千', '块', '钱']",4,5,5,8
1009,['19'],"['十', '九']",9,9,12,13
1009,"['10,000', 'yuan']","['一', '万', '块', '钱']",14,15,19,22
1012,['Party'],,19,19,-1,-1
1014,['Shanxi'],"['山', '西', '永', '济']",12,12,11,14
1014,['Yongji'],,10,10,-1,-1
1017,['Shanxi'],"['山', '西', '永', '济']",9,9,1,4
1017,"['13', 'kilometers']","['十', '三']",3,4,7,8
1017,['Yongji'],,7,7,-1,-1
1017,"['Zhaizi', 'Village']",,14,15,-1,-1
1018,"['Zheng', 'Bing']",,2,3,-1,-1
1019,"['the', 'Peasants', 'Association']","['农', '民', '协', '会']",9,11,14,17
1021,['first'],"['第', '一']",1,1,0,1
1021,['first'],"['第', '一']",10,10,9,10
1022,['first'],"['第', '一']",1,1,0,1
1022,['first'],"['第', '一']",6,6,6,7
1022,"['that', 'Zhaizi', 'Technical', 'Center']","['寨', '子', '科', '技', '中', '心']",14,17,16,21
1022,['seven'],"['七', '八']",19,19,28,29
1022,"['the', 'Yellow', 'River']","['黄', '河', '滩']",34,36,36,38
1022,"['eight', 'li']",,21,22,-1,-1
1025,['ten'],['十'],4,4,4,4
1025,['80'],"['八', '十']",9,9,13,14
1027,"['10', 'in', 'the', 'morning']","['早', '上', '十', '点', '多']",7,10,2,6
1027,"['five', 'in', 'the', 'afternoon']","['下', '午', '五', '点']",12,15,11,14
1033,['Yongji'],"['永', '济']",7,7,8,9
1034,"['Zheng', 'Bing']","['郑', '冰']",13,14,10,11
1037,"['six', 'years']","['六', '年']",16,17,20,21
1038,"['150,000', 'yuan']","['十', '五', '万']",5,6,0,2
1039,"['Zheng', 'Bing']","['郑', '冰']",2,3,3,4
1039,"['Zheng', 'Bing']","['郑', '冰']",13,14,16,17
1047,"['next', 'year']","['明', '年']",1,2,1,2
