line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
252,['Koizumi'],"['小', '泉']",2,2,2,3
256,"['South', 'Korean']","['这', '并', '没', '有', '得', '到', '呢', '这', '个', '韩']",9,10,2,11
257,['two'],['我'],7,7,12,12
258,"['this', 'year']","['这', '个', '韩', '国', '和', '日', '本', '今', '年']",4,5,5,13
258,"['South', 'Korea']","['这', '个', '韩', '国', '和', '日']",17,18,5,10
258,['Japan'],"['这', '个', '韩', '国', '和', '日']",20,20,5,10
258,['40th'],['这'],8,8,5,5
259,['fortieth'],"['四', '，', '四', '十', '周']",1,1,0,4
263,"['the', 'end', 'of', 'this', 'year']","['在', '年']",28,32,22,23
263,"['Roh', 'Moo', '-', 'hyun']","['卢', '武', '铉']",14,17,15,17
263,['Japan'],"['这', '个', '日']",23,23,28,30
267,['Koizumi'],"['小', '泉', '去', '跟', '卢', '武', '铉']",5,5,6,12
267,"['Roh', 'Moo', '-', 'hyun']","['小', '泉', '去', '跟', '卢', '武', '铉']",10,13,6,12
268,"['Roh', 'Moo', '-', 'hyun']","['我', '跟', '卢', '武', '铉']",29,32,29,33
269,['Liu'],"['这', '个', '结', '果', '来', '看', '呢', '，', '就', '象', '刚', '才', '刘', '教', '授', '介', '，']",10,10,3,19
271,['Japan'],"['他', '这', '个', '就', '说', '，', '对', '日']",8,8,0,7
271,['Koizumi'],['小'],13,13,13,13
278,"['South', 'Korean']","['这', '个', '机', '会', '啊', '，', '表', '达', '了', '韩']",13,14,8,17
280,"['Yasukuni', 'Shrine']","['他', '的', '意', '愿', '，', '就', '是', '说', '，', '停', '止', '参', '拜', '靖', '国']",10,11,2,16
290,"['the', 'Cold', 'War']","['冷', '战']",16,18,19,20
290,"['the', 'United', 'States']","['美', '国']",23,25,35,36
290,['one'],['一'],29,29,41,41
294,['two'],"['这', '两']",4,4,2,3
298,['Asia'],"['从', '亚']",7,7,3,4
300,['US'],['美'],23,23,25,25
300,['Japan'],['美'],35,35,25,25
300,['Asian'],"['亚', '洲']",15,15,10,11
301,['US'],"['而', '日', '本', '呢', '，', '对', '美']",6,6,0,6
301,['Japan'],"['而', '日', '本', '呢', '，', '对', '美']",2,2,0,6
301,['US'],"['而', '日', '本', '呢', '，', '对', '美', '国']",22,22,0,7
306,['two'],['二'],5,5,13,13
306,['US'],"['二', '加', '二', '这', '样', '一', '个', '呃', '中', '间', '报', '告', '呢', '，', '美']",16,16,13,27
306,['Japan'],"['二', '这', '样', '一', '个', '呃', '中', '间', '报', '告', '呢', '，', '美']",20,20,15,27
307,['Japan'],['他'],13,13,20,20
309,['US'],"['这', '样', '呢', '，', '现', '在', '防', '卫', '厅', '长', '官', '又', '来', '跟', '美', '国']",11,11,0,15
309,['JDA'],"['现', '在', '防', '卫', '厅', '长', '官']",4,4,4,10
310,['Japan'],"['这', '样', '是', '美']",7,7,3,6
310,['US'],"['这', '样', '是', '美']",5,5,3,6
312,['US'],"['他', '的', '外', '交', '执', '意', '这', '个', '，', '追', '随', '美']",13,13,11,22
312,"['Cold', 'War']","['在', '冷', '战']",27,28,38,40
312,['Koizumi'],"['小', '泉']",7,7,3,4
314,['three'],['三'],7,7,18,18
314,['Asian'],"['三', '原', '则', '嘛', '。', '就', '是', '说', '，', '一', '定', '要', '处', '理', '好', '与', '西']",29,29,18,34
314,['Japan'],"['这', '个', '，', '日']",5,5,4,7
314,['1957'],"['这', '个', '，']",4,4,4,6
314,"['the', 'United', 'Nations']","['与', '西', '方', '国']",33,35,33,36
318,['three'],['三'],2,2,1,1
321,['America'],"['一', '下', '美']",19,19,27,29
321,['Asia'],"['一', '下', '美', '洲']",25,25,27,30
321,['Koizumi'],"['这', '个', '小', '泉']",6,6,5,8
321,['China'],"['一', '下', '美', '洲']",31,31,27,30
321,['US'],"['一', '下', '美', '洲', '，', '与', '美']",23,23,27,33
323,['US'],"['小', '泉', '就', '说', '。', '只', '有', '处', '理', '好', '对', '美']",18,18,5,16
325,['Asian'],"['这', '个', '亚']",27,27,23,25
325,['US'],"['你', '没', '有', '做', '为', '这', '个', '亚', '洲', '邻', '国']",16,16,18,28
325,['US'],"['这', '个', '得', '不', '到', '信', '任', '的', '国', '家', '，', '美']",32,32,31,42
328,"['South', 'Korea']",['韩'],15,16,15,15
328,['US'],"['他', '这', '样', '越', '，', '越', '追', '随', '美']",30,30,32,40
328,['Japan'],"['本', '，', '还', '要', '和', '中', '国', '，', '韩']",7,7,7,15
328,['US'],"['美', '国']",1,1,0,1
328,['China'],"['本', '，', '还', '要', '和', '中', '国', '，', '韩']",13,13,7,15
328,['Asia'],"['他', '这', '样', '越', '，', '越', '追', '随', '美', '国', '呀', '，', '他', '在', '亚']",40,40,32,46
328,['Asian'],['亚'],20,20,18,18
331,['Japan'],"['他', '的', '这', '种', '说', '法', '呢', '实', '际', '上', '在', '日']",14,14,0,11
334,['US'],"['你', '只', '重', '视', '美']",8,8,8,12
334,['Asia'],"['你', '只', '重', '视', '美', '国', '，', '等', '于', '就', '是', '忽', '视', '了', '亚', '洲']",14,14,8,23
339,['Koizumi'],"['小', '泉']",5,5,4,5
343,['Japan'],"['他', '说', '呃', '，', '中', '日', '关', '系', '啊', '，', '日']",15,15,0,10
347,"['Yasukuni', 'Shrine']","['他', '参', '拜', '靖', '国']",7,8,16,20
347,"['Sino', '-', 'Japanese']","['他', '参', '拜', '靖', '国', '神', '社']",21,23,16,22
361,"['Yasukuni', 'Shrine']","['小', '泉', '参', '拜', '靖', '国']",5,6,2,7
361,['Japan'],"['小', '泉', '参', '拜', '靖', '国', '神', '社', '都', '是', '拿', '日']",16,16,2,13
361,['Japan'],"['本', '的', '国', '家', '利', '益', '做', '赌', '注', '，', '就', '说', '，', '就', '是', '把', '日']",33,33,14,30
369,['Koizumi'],['小'],14,14,13,13
371,['Japan'],"['大', '国']",5,5,23,24
372,"['World', 'War', 'II']",['二'],51,53,43,43
382,"['South', 'Korea']","['这', '么', '干', '，', '这', '样', '做', '来', '做', '去', '呢', '，', '你', '中', '国', '，', '韩']",32,33,29,45
382,['China'],"['你', '中', '国', '，', '韩']",30,30,41,45
382,"['Yasukuni', 'Shrine']","['他', '就', '是', '认', '为', '呢', '，', '比', '如', '参', '拜', '靖', '国']",7,8,0,12
389,['two'],['两'],18,18,26,26
389,['Japan'],"['前', '日']",15,15,8,9
389,['US'],"['一', '味', '地', '追', '随', '美', '国']",29,29,36,42
391,"['Fusosha', 'Publishing', 'House']","['新', '历', '史', '教', '科', '书', '编', '撰', '会', '编', '撰', '，', '扶', '桑', '出', '版', '社']",29,31,20,36
391,"['April', '5']","['新', '版', '历', '史', '教', '科', '书', '，', '并', '在', '四', '月', '五']",38,39,42,54
391,"['Ministry', 'of', 'Education']","['新', '历', '史', '教']",8,10,20,23
391,['Japanese'],['新'],7,7,20,20
391,"['April', '1', ',', '2005']","['二', '零', '零', '五']",1,4,0,3
392,"['WW', 'II']",['甲'],9,10,7,7
392,"['the', 'Yasukuni', 'Shrine']","['靖', '国', '神', '社']",3,5,12,15
392,['Koizumi'],"['小', '泉']",23,23,17,18
392,['five'],"['二', '零', '零', '一', '年', '到', '二', '零', '零', '五', '年', '，', '连', '续', '五']",29,29,33,47
397,['Asian'],"['本', '舆', '论', '一', '致', '想', '法', '，', '就', '说', '，', '要', '改', '善', '与', '亚']",22,22,21,36
397,['Japanese'],"['他', '们', '的', '这', '个', '调', '子', '虽', '然', '有', '所', '不', '同', '，', '但', '是', '日']",15,15,4,20
397,['Japanese'],"['他', '们', '的', '这', '个', '调', '子', '虽', '然', '有', '所', '不', '同', '，', '但', '是', '日']",36,36,4,20
400,"['the', 'Liberal', 'Democratic', 'Party']","['这', '个', '已', '经', '从', '自', '民', '党']",17,20,19,26
400,"['Yasukuni', 'Shrine']","['靖', '国']",9,10,14,15
401,['Japan'],"['我', '们', '知', '道', '，', '日', '本', '这', '个', '，', '支', '撑', '日', '本', '社', '会']",10,10,2,17
401,['Japanese'],"['我', '们', '知', '道', '，', '日', '本', '这', '个', '，', '支', '撑', '日', '本', '社']",18,18,2,16
401,['Japanese'],"['一', '个', '支', '柱', '就', '是', '日']",14,14,22,28
405,['Japanese'],['他'],3,3,13,13
409,"['200', '%']","['二', '百', '的']",20,21,32,34
415,['US'],"['他', '在', '国', '外', '，', '主', '要', '是', '依', '靠', '美']",9,9,2,12
415,['Chinese'],"['他', '在', '国', '外', '，', '主', '要', '是', '依', '靠', '美']",11,11,2,12
418,"['next', 'year']","['这', '个', '大', '概', '要', '到', '明', '年']",7,8,0,7
424,"['the', 'United', 'Nations']","['今', '年', '是', '联', '合', '国']",13,15,2,7
424,['60th'],"['今', '年', '是', '联', '合', '国']",7,7,2,7
428,"['this', 'year']","['今', '年']",11,12,2,3
428,['Japan'],"['这', '个', '阻', '碍', '的', '原', '因', '里', '头', '，', '最', '主', '要', '就', '是', '邻', '国']",7,7,18,34
437,['Japan'],"['这', '个', '关', '系']",15,15,20,23
438,['Koizumi'],"['小', '泉']",16,16,24,25
445,"['Yasukuni', 'Shrine']",['他'],45,46,15,15
448,['US'],"['欧', '美']",10,10,18,19
448,['European'],"['这', '个', '问', '题', '呢', '，', '包', '括', '现', '在', '的', '欧']",8,8,7,18
450,['China'],"['本', '啊', '，', '后', '来', '又', '到', '釜', '山']",24,24,14,22
450,['Japan'],"['本', '啊', '，', '后', '来', '又', '到', '釜', '山']",15,15,14,22
450,"['Sino', '-', 'Japanese']","['我', '们', '包', '括', '这', '次', '，', '嗯', '，', '这', '个', '访', '问', '日']",39,41,0,13
450,['US'],"['本', '啊', '，', '后', '来', '又', '到', '釜', '山', '，', '马', '上', '又', '到', '中', '国']",3,3,14,29
450,['Bush'],"['本', '啊', '，', '后', '来', '又', '到', '釜']",5,5,14,21
450,['Pusan'],"['嗯', '，', '这', '个', '访', '问', '日', '本', '啊', '，', '后', '来', '又', '到', '釜', '山']",10,10,7,22
453,['first'],['第'],10,10,18,18
453,['American'],"['我', '前', '不', '久', '见', '了', '一', '个', '美']",7,7,3,11
453,"['East', 'China', 'Sea']","['第', '一', '个', '问', '题', '问', '我', '是', '什', '么', '呢', '，', '东', '海']",23,25,18,31
457,"['Japanese', '-', 'Korean']","['一', '个', '中', '日', '关', '系', '、', '日', '韩']",14,16,7,15
457,"['Sino', '-', 'Japanese']","['一', '个', '中', '日']",9,11,7,10
462,"['WW', 'II']","['开', '始', '对', '这', '个', '美', '国', '在', '这', '个', '二']",23,24,17,27
462,['US'],['美'],4,4,2,2
462,['US'],['美'],34,34,2,2
463,"['Yasukuni', 'Shrine']","['在', '靖', '国']",9,10,2,4
470,['Japan'],"['我', '是', '我', '们', '要', '看', '日']",18,18,2,8
472,['Koizumi'],['这'],1,1,5,5
475,"['Shinzo', 'Abe']","['安', '倍', '晋', '三']",23,24,30,33
475,"['Shinzo', 'Abe']","['他', '的', '接', '班', '人', '真', '是', '安', '倍', '晋', '三']",13,14,13,23
478,['China'],"['他', '是', '采', '取', '一', '种', '呢', '政', '经', '分', '离', '的', '对', '华']",18,18,25,38
483,['China'],"['他', '在', '用', '一', '些', '嗯', '对', '华']",21,21,0,7
485,['China'],"['这', '个', '，', '跟', '中', '国']",17,17,17,22
485,"['Toshihiro', 'Nikai']","['这', '个', '，']",22,23,17,19
490,"['Eastern', 'China', 'Sea']","['东', '海']",15,17,24,25
490,['Nikai'],"['二', '阶', '上', '来', '以', '，', '上', '来', '以', '后', '呢', '，', '在', '，', '呃', '，']",7,7,8,23
493,['China'],"['他', '认', '为', '呢', '，', '就', '是', '要', '跟', '中', '国']",21,21,1,11
493,['China'],"['他', '认', '为', '呢', '，', '就', '是', '要', '跟', '中', '国']",16,16,1,11
496,['two'],"['这', '种', '政', '经', '两']",6,6,5,9
497,"['this', 'year']","['这', '个', '，', '我', '们', '要', '看', '这', '个', '一', '年']",8,9,1,11
499,"['September', 'next', 'year']","['小', '泉', '不', '断', '地', '放', '话', '说', '，', '明', '年']",17,19,4,14
499,['Koizumi'],['小'],3,3,4,4
500,['Koizumi'],"['小', '泉']",30,30,39,40
500,"['100', 'percent']","['这', '个', '当', '然', '不', '能', '是', '完', '全', '百', '分']",9,10,2,12
501,"['September', 'next', 'year']","['但', '是', '呢', '，', '如', '果', '明', '年']",7,9,0,7
508,['Japanese'],"['我', '们', '还', '要', '敦', '促', '这', '个', '日', '本', '政', '府']",8,8,2,13
509,['Japan'],"['这', '个', '继', '续', '要', '考', '察', '日']",14,14,7,14
511,['Pusan'],"['他', '这', '次', '的', '釜', '山']",18,18,14,19
514,['two'],"['这', '儿', '鼎', '立', '，', '所', '以', '两']",12,12,6,13
514,['two'],"['这', '儿', '鼎', '立', '，', '所', '以', '两']",3,3,6,13
516,"['South', 'Korea']","['中', '韩']",8,9,2,3
516,['China'],"['中', '韩']",6,6,2,3
519,"['200', 'billion', 'US', 'dollars']","['二', '千', '亿', '美', '元']",19,22,42,46
519,['Japan'],"['在', '日', '本', '和', '中', '国']",11,11,15,20
519,['China'],"['在', '日', '本', '和', '中', '国']",13,13,15,20
519,['33rd'],"['三', '十', '三', '周', '年']",25,25,30,34
524,['Russia'],['此'],5,5,6,6
540,"['the', 'weekend']",['周'],1,2,0,0
541,"['the', 'Yangtze', 'River']",['江'],21,23,17,17
541,['tomorrow'],['这'],7,7,19,19
541,"['the', 'Yangtze', 'River']",['江'],39,41,42,42
541,"['the', 'day', 'after', 'tomorrow']","['在', '阴', '雨', '当', '中', '，', '但', '是', '到', '了', '后']",30,33,28,38
542,['Sunday'],"['在', '周', '日']",24,24,14,16
544,"['the', 'weekend']",['周'],1,2,0,0
544,['4'],['四'],6,6,11,11
545,['Gansu'],['甘'],9,9,3,3
546,"['Focus', 'Today']",['今'],7,8,11,11
547,['Japan'],"['一', '直', '是', '普', '京']",21,21,11,15
547,['Putin'],"['北', '方', '四', '岛', '问', '题']",15,15,3,8
548,"['more', 'than', 'one', 'hundred']","['一', '百']",6,9,9,10
548,['Russian'],['俄'],2,2,14,14
548,['Putin'],"['此', '次', '普']",14,14,0,2
549,['Russia'],['俄'],21,21,18,18
549,['Japan'],['俄'],23,23,18,18
551,"['the', 'Academy', 'of', 'Social', 'Sciences']","['俄', '罗', '斯']",14,18,11,13
551,['Russian'],"['一', '位', '呢', '，', '是', '社', '科', '院', '的', '俄']",11,11,2,11
551,"['Xing', 'Guangcheng']","['一', '位']",5,6,2,3
553,['two'],['两'],3,3,2,2
554,['Wang'],['王'],3,3,3,3
556,['two'],"['小', '泉', '首', '相', '，', '啊', '，', '两']",14,14,9,16
556,['Koizumi'],"['小', '泉']",9,9,9,10
556,['12'],"['一', '共', '呢', '，', '签', '署', '了', '十']",30,30,32,39
556,"['two', 'and', 'a', 'half', 'hours']","['两', '个', '半', '小', '时']",20,24,23,27
556,['Putin'],"['小', '泉']",5,5,9,10
557,['Japan'],"['但', '是', '呢', '，', '这', '边', '的', '，', '呃', '，', '学', '者', '，', '媒', '体']",36,36,0,14
557,['two'],['两'],33,33,46,46
565,['Japan'],"['本', '，', '但', '是', '呢', '，', '并', '没', '有', '说', '是', '优', '先', '通', '向', '日']",29,29,27,42
565,['Russian'],"['在', '石', '油', '管', '道', '的', '走', '向', '问', '题', '上', '，', '俄']",11,11,2,14
565,['Japan'],"['本', '，', '但', '是', '呢', '，', '并', '没', '有', '说', '是', '优', '先', '通', '向', '日']",18,18,27,42
566,['Russia'],['俄'],6,6,17,17
566,['China'],"['此', '之', '前', '呢', '，', '俄', '国', '已', '经', '答', '应', '优', '先', '通', '向', '中', '国']",14,14,12,28
567,['Russia'],"['这', '个', '日', '本', '的', '企', '业', '界', '要', '对', '俄']",22,22,21,31
567,['Russian'],['俄'],11,11,2,2
567,['Japanese'],"['这', '个', '日', '本', '的', '企', '业', '界', '要', '对', '俄']",16,16,21,31
567,['Putin'],"['这', '个', '日', '本', '的', '企', '业', '界', '要', '对', '俄']",13,13,21,31
574,['Wang'],['王'],8,8,6,6
574,['Japan'],['您'],18,18,27,27
575,['two'],"['我', '们', '回', '到', '演', '播', '室', '，', '采', '访', '演', '播', '室', '的', '两']",15,15,7,21
580,['Yeltsin'],"['我', '们', '知', '道', '普', '京']",21,21,2,7
580,"['last', 'year']","['我', '们', '知', '道', '普', '京', '从', '去', '年']",14,15,2,10
580,['Japan'],"['这', '个', '去', '日']",27,27,22,25
580,['Japan'],"['这', '个', '去', '日']",12,12,22,25
580,['Putin'],"['我', '们', '知', '道', '普', '京']",4,4,2,7
581,['Japan'],['这'],5,5,5,5
582,['Russian'],"['那', '俄']",7,7,4,5
583,['Japan'],"['本', '，', '在', '日']",9,9,6,9
583,['Japanese'],"['这', '个', '会', '谈', '就', '是', '没', '有', '进', '展', '，', '像', '日']",27,27,24,36
585,['Koizumi'],"['小', '泉']",3,3,3,4
587,['Siberia'],"['东', '西', '伯', '利', '亚']",8,8,4,8
588,['Japan'],"['本', '呢', '还', '不', '是', '这', '样', '，', '说', '先', '把', '领', '土']",2,2,3,15
593,"['Russian', '-', 'Japanese']","['在', '的', '格', '局', '已', '经', '定', '了', '，', '普', '京']",40,42,11,21
593,['Putin'],['普'],20,20,20,20
595,['two'],['两'],3,3,4,4
595,['Putin'],['普'],37,37,37,37
596,['Japan'],"['怎', '么', '来', '到', '日']",14,14,8,12
602,['Russia'],['俄'],8,8,9,9
602,['Russia'],['俄'],18,18,30,30
602,['Japan'],['俄'],25,25,30,30
609,['two'],"['据', '两']",7,7,1,2
609,"['Junichiro', 'Koizumi']","['小', '泉', '纯']",14,15,24,26
609,['Japanese'],"['你', '们', '所', '介', '绍', '的', '情', '况', '来', '看', '，', '无', '论', '是', '日']",11,11,6,20
609,['Putin'],"['小', '泉', '纯']",19,19,24,26
609,['Russian'],"['小', '泉', '纯', '一', '郎', '，', '还', '是', '俄']",17,17,24,32
610,['two'],"['这', '一', '点', '上', '，', '他', '们', '两']",5,5,1,8
617,['four'],['四'],52,52,57,57
617,['Aso'],"['一', '个', '，']",18,18,11,13
618,['Russia'],['俄'],13,13,15,15
618,['1996'],"['那', '么', '过', '去', '像', '九', '六', '年']",25,25,21,28
619,['Japan'],['但'],10,10,7,7
620,"['Taro', 'Aso']",['这'],4,5,15,15
622,['Japan'],"['本', '国']",6,6,3,4
622,"['Taro', 'Aso']","['这', '个', '意', '见', '。']",12,13,15,19
639,"['five', 'years']","['五', '年']",15,16,16,17
639,['Russian'],['俄'],2,2,3,3
639,['Putin'],"['一', '波']",4,4,22,23
640,"['March', 'of', 'that', 'year']","['二', '零', '零', '四', '年', '下', '半', '年']",23,26,8,15
640,"['the', 'second', 'half', 'of', '2004']","['在', '二', '零', '零', '四', '年', '下', '半', '年']",6,10,7,15
640,['Japanese'],"['二', '零', '零', '四', '年', '下', '半', '年', '，', '日']",13,13,8,17
640,['Japan'],"['二', '零', '零', '四', '年', '下', '半', '年', '，', '日']",38,38,8,17
640,['Russia'],"['三', '月', '的', '总', '统', '大', '选', '后', '，', '能', '亲', '自', '过', '问', '日', '俄']",40,40,28,43
640,['Putin'],"['在', '二', '零', '零', '四', '年', '下', '半', '年', '，', '日', '方', '希', '望', '普', '京']",28,28,7,22
641,['Putin'],"['但', '是', '普']",2,2,0,2
641,['Japan'],"['但', '是', '普', '京', '仅', '以', '一', '份', '贺', '电', '作', '为', '回', '应', '，', '访', '日']",17,17,0,16
642,['Russia'],"['这', '次', '呢', '，', '日', '美']",15,15,0,5
642,['Japan'],['俄'],17,17,11,11
642,['Russian'],"['这', '次', '呢', '，', '日', '美', '之', '间', '，', '呃', '，', '俄']",34,34,0,11
642,['Putin'],"['这', '次', '访']",36,36,17,19
649,['Gorbachev'],"['一', '段', '时', '间', '呢', '，', '在', '戈', '尔', '巴', '乔', '夫']",13,13,11,22
651,['four'],['四'],6,6,14,14
651,['Gorbachev'],"['戈', '尔']",3,3,2,3
